unit,title,line,type,id,rows,has_rows,duplicate_id_count,context,raw
1,Clear Sentence Structure,159,PH-1,U01-lang1-build-sentences,5,True,1,,{{PH-1: U01-lang1-build-sentences | rows=5}}
1,Clear Sentence Structure,197,PH-1,U01-C-simplify-1,2,True,1,::: rewrite,{{PH-1: U01-C-simplify-1 | rows=2}}
1,Clear Sentence Structure,201,PH-1,U01-C-simplify-2,2,True,1,,{{PH-1: U01-C-simplify-2 | rows=2}}
1,Clear Sentence Structure,205,PH-1,U01-C-simplify-3,2,True,1,,{{PH-1: U01-C-simplify-3 | rows=2}}
1,Clear Sentence Structure,209,PH-1,U01-C-simplify-4,2,True,1,,{{PH-1: U01-C-simplify-4 | rows=2}}
1,Clear Sentence Structure,222,PH-1,U01-D-rewrite-1,2,True,1,::: rewrite,{{PH-1: U01-D-rewrite-1 | rows=2}}
1,Clear Sentence Structure,226,PH-1,U01-D-rewrite-2,2,True,1,,{{PH-1: U01-D-rewrite-2 | rows=2}}
1,Clear Sentence Structure,230,PH-1,U01-D-rewrite-3,2,True,1,,{{PH-1: U01-D-rewrite-3 | rows=2}}
1,Clear Sentence Structure,234,PH-1,U01-D-rewrite-4,2,True,1,,{{PH-1: U01-D-rewrite-4 | rows=2}}
1,Clear Sentence Structure,252,PH-3,U01-freer-document,8,True,1,,{{PH-3: U01-freer-document | rows=8}}
1,Clear Sentence Structure,264,PH-1,U01-G-rewrite-1,2,True,1,::: edit,{{PH-1: U01-G-rewrite-1 | rows=2}}
1,Clear Sentence Structure,268,PH-1,U01-G-rewrite-2,2,True,1,,{{PH-1: U01-G-rewrite-2 | rows=2}}
1,Clear Sentence Structure,272,PH-1,U01-G-rewrite-3,2,True,1,,{{PH-1: U01-G-rewrite-3 | rows=2}}
1,Clear Sentence Structure,276,PH-1,U01-G-rewrite-4,2,True,1,,{{PH-1: U01-G-rewrite-4 | rows=2}}
1,Clear Sentence Structure,302,PH-1,U01-reflection,4,True,1,,{{PH-1: U01-reflection | rows=4}}
1,Clear Sentence Structure,323,PH-1,U01-transfer-two-sentences,2,True,1,,{{PH-1: U01-transfer-two-sentences | rows=2}}
1,Clear Sentence Structure,327,PH-3,U01-transfer-response,6,True,1,,{{PH-3: U01-transfer-response | rows=6}}
1,Clear Sentence Structure,337,PH-3,U01-homework-document,8,True,1,::: write,{{PH-3: U01-homework-document | rows=8}}
2,Professional Tone Basics,430,PH-1,U02-C-rewrite-1,2,True,1,::: rewrite,{{PH-1: U02-C-rewrite-1 | rows=2}}
2,Professional Tone Basics,434,PH-1,U02-C-rewrite-2,2,True,1,,{{PH-1: U02-C-rewrite-2 | rows=2}}
2,Professional Tone Basics,438,PH-1,U02-C-rewrite-3,2,True,1,,{{PH-1: U02-C-rewrite-3 | rows=2}}
2,Professional Tone Basics,442,PH-1,U02-C-rewrite-4,2,True,1,,{{PH-1: U02-C-rewrite-4 | rows=2}}
2,Professional Tone Basics,449,PH-1,U02-lang1-polite-request,2,True,1,,{{PH-1: U02-lang1-polite-request | rows=2}}
2,Professional Tone Basics,489,PH-1,U02-C-rewrite-5,2,True,1,::: rewrite,{{PH-1: U02-C-rewrite-5 | rows=2}}
2,Professional Tone Basics,493,PH-1,U02-C-rewrite-6,2,True,1,,{{PH-1: U02-C-rewrite-6 | rows=2}}
2,Professional Tone Basics,497,PH-1,U02-C-rewrite-7,2,True,1,,{{PH-1: U02-C-rewrite-7 | rows=2}}
2,Professional Tone Basics,501,PH-1,U02-C-rewrite-8,2,True,1,,{{PH-1: U02-C-rewrite-8 | rows=2}}
2,Professional Tone Basics,508,PH-1,U02-lang2-tone,2,True,1,,{{PH-1: U02-lang2-tone | rows=2}}
2,Professional Tone Basics,568,PH-3,U02-guided-document,10,True,1,,{{PH-3: U02-guided-document | rows=10}}
2,Professional Tone Basics,610,PH-3,U02-freer-document,10,True,1,,{{PH-3: U02-freer-document | rows=10}}
2,Professional Tone Basics,621,PH-1,U02-G-rewrite-1,2,True,1,::: edit,{{PH-1: U02-G-rewrite-1 | rows=2}}
2,Professional Tone Basics,625,PH-1,U02-G-rewrite-2,2,True,1,,{{PH-1: U02-G-rewrite-2 | rows=2}}
2,Professional Tone Basics,629,PH-1,U02-G-rewrite-3,2,True,1,,{{PH-1: U02-G-rewrite-3 | rows=2}}
2,Professional Tone Basics,633,PH-1,U02-G-rewrite-4,2,True,1,,{{PH-1: U02-G-rewrite-4 | rows=2}}
2,Professional Tone Basics,642,PH-2,U02-editing-rewrite,2,True,1,,{{PH-2: U02-editing-rewrite | rows=2}}
2,Professional Tone Basics,670,PH-1,U02-transfer-response,4,True,1,,{{PH-1: U02-transfer-response | rows=4}}
2,Professional Tone Basics,710,PH-3,U02-homework-document,8,True,1,,{{PH-3: U02-homework-document | rows=8}}
3,Paragraph Structure,921,PH-1,U03-C-rewrite-1,2,True,1,,{{PH-1: U03-C-rewrite-1 | rows=2}}
3,Paragraph Structure,923,PH-1,U03-C-rewrite-2,2,True,1,,{{PH-1: U03-C-rewrite-2 | rows=2}}
3,Paragraph Structure,930,PH-1,U03-practice-b-reorder,6,True,1,,{{PH-1: U03-practice-b-reorder | rows=6}}
3,Paragraph Structure,958,PH-3,U03-guided-document,10,True,1,,{{PH-3: U03-guided-document | rows=10}}
3,Paragraph Structure,994,PH-2,U03-freer-paragraph,8,True,1,,{{PH-2: U03-freer-paragraph | rows=8}}
3,Paragraph Structure,1018,PH-2,U03-editing-rewrite,2,True,1,,{{PH-2: U03-editing-rewrite | rows=2}}
3,Paragraph Structure,1041,PH-2,U03-transfer-response,4,True,1,,{{PH-2: U03-transfer-response | rows=4}}
3,Paragraph Structure,1079,PH-2,U03-homework-paragraph,8,True,1,,{{PH-2: U03-homework-paragraph | rows=8}}
3,Paragraph Structure,1158,PH-2,M1-transfer-task,4,True,1,,{{PH-2: M1-transfer-task | rows=4}}
3,Paragraph Structure,1202,PH-2,M1-revision-lab,6,True,1,,{{PH-2: M1-revision-lab | rows=6}}
4,Email Layout and Standard Phrases,1413,PH-1,U04-C-rewrite-1,2,True,1,::: rewrite,{{PH-1: U04-C-rewrite-1 | rows=2}}
4,Email Layout and Standard Phrases,1417,PH-1,U04-C-rewrite-2,2,True,1,,{{PH-1: U04-C-rewrite-2 | rows=2}}
4,Email Layout and Standard Phrases,1421,PH-1,U04-C-rewrite-3,2,True,1,,{{PH-1: U04-C-rewrite-3 | rows=2}}
4,Email Layout and Standard Phrases,1425,PH-1,U04-C-rewrite-4,2,True,1,,{{PH-1: U04-C-rewrite-4 | rows=2}}
4,Email Layout and Standard Phrases,1438,PH-1,U04-lang1-subject-lines,2,True,1,,{{PH-1: U04-lang1-subject-lines | rows=2}}
4,Email Layout and Standard Phrases,1478,PH-1,U04-lang2-openings-closings,2,True,1,,{{PH-1: U04-lang2-openings-closings | rows=2}}
4,Email Layout and Standard Phrases,1514,PH-1,U04-C-rewrite-5,2,True,1,::: write,{{PH-1: U04-C-rewrite-5 | rows=2}}
4,Email Layout and Standard Phrases,1518,PH-1,U04-C-rewrite-6,2,True,1,,{{PH-1: U04-C-rewrite-6 | rows=2}}
4,Email Layout and Standard Phrases,1522,PH-1,U04-C-rewrite-7,2,True,1,,{{PH-1: U04-C-rewrite-7 | rows=2}}
4,Email Layout and Standard Phrases,1529,PH-1,U04-lang3-opening-sentences,2,True,1,,{{PH-1: U04-lang3-opening-sentences | rows=2}}
4,Email Layout and Standard Phrases,1555,PH-3,U04-guided-document,10,True,1,,{{PH-3: U04-guided-document | rows=10}}
4,Email Layout and Standard Phrases,1601,PH-3,U04-freer-document,10,True,1,,{{PH-3: U04-freer-document | rows=10}}
4,Email Layout and Standard Phrases,1631,PH-2,U04-editing-rewrite,2,True,1,,{{PH-2: U04-editing-rewrite | rows=2}}
4,Email Layout and Standard Phrases,1657,PH-1,U04-transfer-response,4,True,1,,{{PH-1: U04-transfer-response | rows=4}}
4,Email Layout and Standard Phrases,1685,PH-3,U04-homework-document,8,True,1,,{{PH-3: U04-homework-document | rows=8}}
5,Requesting Clarification,1798,PH-1,U05-C-rewrite-1,2,True,1,,{{PH-1: U05-C-rewrite-1 | rows=2}}
5,Requesting Clarification,1802,PH-1,U05-C-rewrite-2,2,True,1,,{{PH-1: U05-C-rewrite-2 | rows=2}}
5,Requesting Clarification,1806,PH-1,U05-C-rewrite-3,2,True,1,,{{PH-1: U05-C-rewrite-3 | rows=2}}
5,Requesting Clarification,1810,PH-1,U05-C-rewrite-4,2,True,1,,{{PH-1: U05-C-rewrite-4 | rows=2}}
5,Requesting Clarification,1817,PH-1,U05-practice-a-questions,6,True,1,,{{PH-1: U05-practice-a-questions | rows=6}}
5,Requesting Clarification,1856,PH-1,U05-C-rewrite-5,2,True,1,::: rewrite,{{PH-1: U05-C-rewrite-5 | rows=2}}
5,Requesting Clarification,1860,PH-1,U05-C-rewrite-6,2,True,1,,{{PH-1: U05-C-rewrite-6 | rows=2}}
5,Requesting Clarification,1864,PH-1,U05-C-rewrite-7,2,True,1,,{{PH-1: U05-C-rewrite-7 | rows=2}}
5,Requesting Clarification,1868,PH-1,U05-C-rewrite-8,2,True,1,,{{PH-1: U05-C-rewrite-8 | rows=2}}
5,Requesting Clarification,1875,PH-1,U05-practice-b-clarity,6,True,1,,{{PH-1: U05-practice-b-clarity | rows=6}}
5,Requesting Clarification,1907,PH-1,U05-practice-c-clarification,6,True,1,,{{PH-1: U05-practice-c-clarification | rows=6}}
5,Requesting Clarification,1918,PH-1,U05-D-rewrite-1,2,True,1,::: rewrite,{{PH-1: U05-D-rewrite-1 | rows=2}}
5,Requesting Clarification,1922,PH-1,U05-D-rewrite-2,2,True,1,,{{PH-1: U05-D-rewrite-2 | rows=2}}
5,Requesting Clarification,1926,PH-1,U05-D-rewrite-3,2,True,1,,{{PH-1: U05-D-rewrite-3 | rows=2}}
5,Requesting Clarification,1930,PH-1,U05-D-rewrite-4,2,True,1,,{{PH-1: U05-D-rewrite-4 | rows=2}}
5,Requesting Clarification,1937,PH-2,U05-extended-guided-rewrite,2,True,1,,{{PH-2: U05-extended-guided-rewrite | rows=2}}
5,Requesting Clarification,1963,PH-3,U05-guided-document,10,True,1,,{{PH-3: U05-guided-document | rows=10}}
5,Requesting Clarification,1998,PH-3,U05-freer-email-1,10,True,1,,{{PH-3: U05-freer-email-1 | rows=10}}
5,Requesting Clarification,2002,PH-3,U05-freer-email-2,10,True,1,,{{PH-3: U05-freer-email-2 | rows=10}}
5,Requesting Clarification,2013,PH-1,U05-G-rewrite-1,2,True,1,::: edit,{{PH-1: U05-G-rewrite-1 | rows=2}}
5,Requesting Clarification,2017,PH-1,U05-G-rewrite-2,2,True,1,,{{PH-1: U05-G-rewrite-2 | rows=2}}
5,Requesting Clarification,2021,PH-1,U05-G-rewrite-3,2,True,1,,{{PH-1: U05-G-rewrite-3 | rows=2}}
5,Requesting Clarification,2025,PH-1,U05-G-rewrite-4,2,True,1,,{{PH-1: U05-G-rewrite-4 | rows=2}}
5,Requesting Clarification,2034,PH-2,U05-editing-rewrite,2,True,1,,{{PH-2: U05-editing-rewrite | rows=2}}
5,Requesting Clarification,2057,PH-1,U05-transfer-notes,4,True,1,,{{PH-1: U05-transfer-notes | rows=4}}
5,Requesting Clarification,2096,PH-2,U05-extended-paragraph,8,True,1,,{{PH-2: U05-extended-paragraph | rows=8}}
5,Requesting Clarification,2124,PH-3,U05-homework-document,8,True,1,,{{PH-3: U05-homework-document | rows=8}}
6,Communicating Delays or Changes,2242,PH-1,U06-C-rewrite-1,2,True,1,,{{PH-1: U06-C-rewrite-1 | rows=2}}
6,Communicating Delays or Changes,2246,PH-1,U06-C-rewrite-2,2,True,1,,{{PH-1: U06-C-rewrite-2 | rows=2}}
6,Communicating Delays or Changes,2250,PH-1,U06-C-rewrite-3,2,True,1,,{{PH-1: U06-C-rewrite-3 | rows=2}}
6,Communicating Delays or Changes,2254,PH-1,U06-C-rewrite-4,2,True,1,,{{PH-1: U06-C-rewrite-4 | rows=2}}
6,Communicating Delays or Changes,2261,PH-1,U06-practice-a-clarity,6,True,1,,{{PH-1: U06-practice-a-clarity | rows=6}}
6,Communicating Delays or Changes,2316,PH-1,U06-practice-b-reorder,6,True,1,,{{PH-1: U06-practice-b-reorder | rows=6}}
6,Communicating Delays or Changes,2325,PH-1,U06-C-rewrite-5,2,True,1,::: write,{{PH-1: U06-C-rewrite-5 | rows=2}}
6,Communicating Delays or Changes,2329,PH-1,U06-C-rewrite-6,2,True,1,,{{PH-1: U06-C-rewrite-6 | rows=2}}
6,Communicating Delays or Changes,2333,PH-1,U06-C-rewrite-7,2,True,1,,{{PH-1: U06-C-rewrite-7 | rows=2}}
6,Communicating Delays or Changes,2340,PH-1,U06-practice-c-supporting,6,True,1,,{{PH-1: U06-practice-c-supporting | rows=6}}
6,Communicating Delays or Changes,2366,PH-3,U06-guided-document,10,True,1,,{{PH-3: U06-guided-document | rows=10}}
6,Communicating Delays or Changes,2412,PH-3,U06-freer-email-1,10,True,1,,{{PH-3: U06-freer-email-1 | rows=10}}
6,Communicating Delays or Changes,2416,PH-3,U06-freer-email-2,10,True,1,,{{PH-3: U06-freer-email-2 | rows=10}}
6,Communicating Delays or Changes,2427,PH-1,U06-G-rewrite-1,2,True,1,::: edit,{{PH-1: U06-G-rewrite-1 | rows=2}}
6,Communicating Delays or Changes,2431,PH-1,U06-G-rewrite-2,2,True,1,,{{PH-1: U06-G-rewrite-2 | rows=2}}
6,Communicating Delays or Changes,2435,PH-1,U06-G-rewrite-3,2,True,1,,{{PH-1: U06-G-rewrite-3 | rows=2}}
6,Communicating Delays or Changes,2439,PH-1,U06-G-rewrite-4,2,True,1,,{{PH-1: U06-G-rewrite-4 | rows=2}}
6,Communicating Delays or Changes,2448,PH-2,U06-editing-rewrite,2,True,1,,{{PH-2: U06-editing-rewrite | rows=2}}
6,Communicating Delays or Changes,2469,PH-2,U06-transfer-response,4,True,1,,{{PH-2: U06-transfer-response | rows=4}}
6,Communicating Delays or Changes,2491,PH-2,U06-extended-paragraph,8,True,1,,{{PH-2: U06-extended-paragraph | rows=8}}
6,Communicating Delays or Changes,2519,PH-3,U06-homework-document,8,True,1,,{{PH-3: U06-homework-document | rows=8}}
7,Making Requests Politely,2656,PH-1,U07-C-rewrite-1,2,True,1,,{{PH-1: U07-C-rewrite-1 | rows=2}}
7,Making Requests Politely,2660,PH-1,U07-C-rewrite-2,2,True,1,,{{PH-1: U07-C-rewrite-2 | rows=2}}
7,Making Requests Politely,2664,PH-1,U07-C-rewrite-3,2,True,1,,{{PH-1: U07-C-rewrite-3 | rows=2}}
7,Making Requests Politely,2668,PH-1,U07-C-rewrite-4,2,True,1,,{{PH-1: U07-C-rewrite-4 | rows=2}}
7,Making Requests Politely,2675,PH-1,U07-practice-a-request,6,True,1,,{{PH-1: U07-practice-a-request | rows=6}}
7,Making Requests Politely,2710,PH-1,U07-C-rewrite-5,2,True,1,,{{PH-1: U07-C-rewrite-5 | rows=2}}
7,Making Requests Politely,2714,PH-1,U07-C-rewrite-6,2,True,1,,{{PH-1: U07-C-rewrite-6 | rows=2}}
7,Making Requests Politely,2718,PH-1,U07-C-rewrite-7,2,True,1,,{{PH-1: U07-C-rewrite-7 | rows=2}}
7,Making Requests Politely,2722,PH-1,U07-C-rewrite-8,2,True,1,,{{PH-1: U07-C-rewrite-8 | rows=2}}
7,Making Requests Politely,2729,PH-1,U07-practice-b-specific,6,True,1,,{{PH-1: U07-practice-b-specific | rows=6}}
7,Making Requests Politely,2771,PH-1,U07-C-rewrite-9,2,True,1,::: rewrite,{{PH-1: U07-C-rewrite-9 | rows=2}}
7,Making Requests Politely,2775,PH-1,U07-C-rewrite-10,2,True,1,,{{PH-1: U07-C-rewrite-10 | rows=2}}
7,Making Requests Politely,2779,PH-1,U07-C-rewrite-11,2,True,1,,{{PH-1: U07-C-rewrite-11 | rows=2}}
7,Making Requests Politely,2783,PH-1,U07-C-rewrite-12,2,True,1,,{{PH-1: U07-C-rewrite-12 | rows=2}}
7,Making Requests Politely,2790,PH-1,U07-practice-c-soften,6,True,1,,{{PH-1: U07-practice-c-soften | rows=6}}
7,Making Requests Politely,2817,PH-3,U07-guided-document,10,True,1,,{{PH-3: U07-guided-document | rows=10}}
7,Making Requests Politely,2865,PH-3,U07-freer-email-1,10,True,1,,{{PH-3: U07-freer-email-1 | rows=10}}
7,Making Requests Politely,2869,PH-3,U07-freer-email-2,10,True,1,,{{PH-3: U07-freer-email-2 | rows=10}}
7,Making Requests Politely,2880,PH-1,U07-G-rewrite-1,2,True,1,::: edit,{{PH-1: U07-G-rewrite-1 | rows=2}}
7,Making Requests Politely,2884,PH-1,U07-G-rewrite-2,2,True,1,,{{PH-1: U07-G-rewrite-2 | rows=2}}
7,Making Requests Politely,2888,PH-1,U07-G-rewrite-3,2,True,1,,{{PH-1: U07-G-rewrite-3 | rows=2}}
7,Making Requests Politely,2892,PH-1,U07-G-rewrite-4,2,True,1,,{{PH-1: U07-G-rewrite-4 | rows=2}}
7,Making Requests Politely,2901,PH-2,U07-editing-rewrite,2,True,1,,{{PH-2: U07-editing-rewrite | rows=2}}
7,Making Requests Politely,2928,PH-1,U07-transfer-response,4,True,1,,{{PH-1: U07-transfer-response | rows=4}}
7,Making Requests Politely,2950,PH-2,U07-extended-paragraph,8,True,1,,{{PH-2: U07-extended-paragraph | rows=8}}
7,Making Requests Politely,2976,PH-3,U07-homework-document,8,True,1,,{{PH-3: U07-homework-document | rows=8}}
7,Making Requests Politely,3060,PH-3,M2-transfer-internal-email,4,True,1,,{{PH-3: M2-transfer-internal-email | rows=4}}
7,Making Requests Politely,3064,PH-3,M2-transfer-external-email,4,True,1,,{{PH-3: M2-transfer-external-email | rows=4}}
7,Making Requests Politely,3160,PH-2,M2-revision-lab-email-1,6,True,1,,{{PH-2: M2-revision-lab-email-1 | rows=6}}
7,Making Requests Politely,3164,PH-2,M2-revision-lab-email-2,6,True,1,,{{PH-2: M2-revision-lab-email-2 | rows=6}}
7,Making Requests Politely,3168,PH-2,M2-revision-lab-internal-note,6,True,1,,{{PH-2: M2-revision-lab-internal-note | rows=6}}
8,Writing Simple Procedures,3406,PH-1,U08-C-rewrite-1,2,True,1,::: rewrite,{{PH-1: U08-C-rewrite-1 | rows=2}}
8,Writing Simple Procedures,3410,PH-1,U08-C-rewrite-2,2,True,1,,{{PH-1: U08-C-rewrite-2 | rows=2}}
8,Writing Simple Procedures,3414,PH-1,U08-C-rewrite-3,2,True,1,,{{PH-1: U08-C-rewrite-3 | rows=2}}
8,Writing Simple Procedures,3418,PH-1,U08-C-rewrite-4,2,True,1,,{{PH-1: U08-C-rewrite-4 | rows=2}}
8,Writing Simple Procedures,3425,PH-1,U08-practice-a-verbs,6,True,1,,{{PH-1: U08-practice-a-verbs | rows=6}}
8,Writing Simple Procedures,3459,PH-2,U08-practice-b-order,6,True,1,,{{PH-2: U08-practice-b-order | rows=6}}
8,Writing Simple Procedures,3484,PH-1,U08-practice-c-steps,6,True,1,,{{PH-1: U08-practice-c-steps | rows=6}}
8,Writing Simple Procedures,3509,PH-3,U08-guided-document,10,True,1,,{{PH-3: U08-guided-document | rows=10}}
8,Writing Simple Procedures,3568,PH-3,U08-freer-document,10,True,1,,{{PH-3: U08-freer-document | rows=10}}
8,Writing Simple Procedures,3602,PH-3,U08-extended-document,10,True,1,,{{PH-3: U08-extended-document | rows=10}}
8,Writing Simple Procedures,3628,PH-2,U08-editing-rewrite,2,True,1,,{{PH-2: U08-editing-rewrite | rows=2}}
8,Writing Simple Procedures,3653,PH-1,U08-transfer-response,4,True,1,,{{PH-1: U08-transfer-response | rows=4}}
8,Writing Simple Procedures,3681,PH-3,U08-homework-document,8,True,1,,{{PH-3: U08-homework-document | rows=8}}
9,Internal Notices,3823,PH-1,U09-C-rewrite-1,2,True,1,::: rewrite,{{PH-1: U09-C-rewrite-1 | rows=2}}
9,Internal Notices,3827,PH-1,U09-C-rewrite-2,2,True,1,,{{PH-1: U09-C-rewrite-2 | rows=2}}
9,Internal Notices,3831,PH-1,U09-C-rewrite-3,2,True,1,,{{PH-1: U09-C-rewrite-3 | rows=2}}
9,Internal Notices,3835,PH-1,U09-C-rewrite-4,2,True,1,,{{PH-1: U09-C-rewrite-4 | rows=2}}
9,Internal Notices,3842,PH-1,U09-lang2-neutral-tone,2,True,1,,{{PH-1: U09-lang2-neutral-tone | rows=2}}
9,Internal Notices,3863,PH-1,U09-C-rewrite-5,2,True,1,,{{PH-1: U09-C-rewrite-5 | rows=2}}
9,Internal Notices,3867,PH-1,U09-C-rewrite-6,2,True,1,,{{PH-1: U09-C-rewrite-6 | rows=2}}
9,Internal Notices,3871,PH-1,U09-C-rewrite-7,2,True,1,,{{PH-1: U09-C-rewrite-7 | rows=2}}
9,Internal Notices,3875,PH-1,U09-C-rewrite-8,2,True,1,,{{PH-1: U09-C-rewrite-8 | rows=2}}
9,Internal Notices,3882,PH-1,U09-practice-b-clarity,6,True,1,,{{PH-1: U09-practice-b-clarity | rows=6}}
9,Internal Notices,3906,PH-3,U09-guided-document,10,True,1,,{{PH-3: U09-guided-document | rows=10}}
9,Internal Notices,3947,PH-3,U09-freer-notice-1,10,True,1,,{{PH-3: U09-freer-notice-1 | rows=10}}
9,Internal Notices,3951,PH-3,U09-freer-notice-2,10,True,1,,{{PH-3: U09-freer-notice-2 | rows=10}}
9,Internal Notices,4012,PH-2,U09-editing-rewrite,2,True,1,,{{PH-2: U09-editing-rewrite | rows=2}}
9,Internal Notices,4035,PH-2,U09-transfer-response,4,True,1,,{{PH-2: U09-transfer-response | rows=4}}
9,Internal Notices,4070,PH-3,U09-extended-document,10,True,1,,{{PH-3: U09-extended-document | rows=10}}
9,Internal Notices,4098,PH-3,U09-homework-document,8,True,1,,{{PH-3: U09-homework-document | rows=8}}
10,Explaining Problems Clearly,4244,PH-1,U10-C-rewrite-1,2,True,1,,{{PH-1: U10-C-rewrite-1 | rows=2}}
10,Explaining Problems Clearly,4248,PH-1,U10-C-rewrite-2,2,True,1,,{{PH-1: U10-C-rewrite-2 | rows=2}}
10,Explaining Problems Clearly,4252,PH-1,U10-C-rewrite-3,2,True,1,,{{PH-1: U10-C-rewrite-3 | rows=2}}
10,Explaining Problems Clearly,4256,PH-1,U10-C-rewrite-4,2,True,1,,{{PH-1: U10-C-rewrite-4 | rows=2}}
10,Explaining Problems Clearly,4263,PH-1,U10-practice-a-explanation,6,True,1,,{{PH-1: U10-practice-a-explanation | rows=6}}
10,Explaining Problems Clearly,4284,PH-1,U10-C-rewrite-5,2,True,1,,{{PH-1: U10-C-rewrite-5 | rows=2}}
10,Explaining Problems Clearly,4288,PH-1,U10-C-rewrite-6,2,True,1,,{{PH-1: U10-C-rewrite-6 | rows=2}}
10,Explaining Problems Clearly,4292,PH-1,U10-C-rewrite-7,2,True,1,,{{PH-1: U10-C-rewrite-7 | rows=2}}
10,Explaining Problems Clearly,4299,PH-2,U10-practice-b-details,6,True,1,,{{PH-2: U10-practice-b-details | rows=6}}
10,Explaining Problems Clearly,4326,PH-2,U10-guided-paragraph,8,True,1,,{{PH-2: U10-guided-paragraph | rows=8}}
10,Explaining Problems Clearly,4385,PH-2,U10-freer-explanation-1,8,True,1,,{{PH-2: U10-freer-explanation-1 | rows=8}}
10,Explaining Problems Clearly,4389,PH-2,U10-freer-explanation-2,8,True,1,,{{PH-2: U10-freer-explanation-2 | rows=8}}
10,Explaining Problems Clearly,4413,PH-2,U10-editing-rewrite,2,True,1,,{{PH-2: U10-editing-rewrite | rows=2}}
10,Explaining Problems Clearly,4435,PH-2,U10-transfer-response,4,True,1,,{{PH-2: U10-transfer-response | rows=4}}
10,Explaining Problems Clearly,4457,PH-2,U10-extended-paragraph,8,True,1,,{{PH-2: U10-extended-paragraph | rows=8}}
10,Explaining Problems Clearly,4485,PH-3,U10-homework-document,8,True,1,,{{PH-3: U10-homework-document | rows=8}}
11,Writing Simple Meeting Summaries,4627,PH-1,U11-C-rewrite-1,2,True,1,::: rewrite,{{PH-1: U11-C-rewrite-1 | rows=2}}
11,Writing Simple Meeting Summaries,4631,PH-1,U11-C-rewrite-2,2,True,1,,{{PH-1: U11-C-rewrite-2 | rows=2}}
11,Writing Simple Meeting Summaries,4635,PH-1,U11-C-rewrite-3,2,True,1,,{{PH-1: U11-C-rewrite-3 | rows=2}}
11,Writing Simple Meeting Summaries,4642,PH-1,U11-practice-b-clarity,6,True,1,,{{PH-1: U11-practice-b-clarity | rows=6}}
11,Writing Simple Meeting Summaries,4661,PH-2,U11-guided-paragraph,8,True,1,,{{PH-2: U11-guided-paragraph | rows=8}}
11,Writing Simple Meeting Summaries,4719,PH-2,U11-freer-summary-1,8,True,1,,{{PH-2: U11-freer-summary-1 | rows=8}}
11,Writing Simple Meeting Summaries,4723,PH-2,U11-freer-summary-2,8,True,1,,{{PH-2: U11-freer-summary-2 | rows=8}}
11,Writing Simple Meeting Summaries,4747,PH-2,U11-editing-rewrite,2,True,1,,{{PH-2: U11-editing-rewrite | rows=2}}
11,Writing Simple Meeting Summaries,4766,PH-2,U11-transfer-response,4,True,1,,{{PH-2: U11-transfer-response | rows=4}}
11,Writing Simple Meeting Summaries,4804,PH-3,U11-extended-document,10,True,1,,{{PH-3: U11-extended-document | rows=10}}
11,Writing Simple Meeting Summaries,4830,PH-2,U11-homework-paragraph,8,True,1,,{{PH-2: U11-homework-paragraph | rows=8}}
11,Writing Simple Meeting Summaries,4910,PH-2,M3-transfer-procedure,4,True,1,,{{PH-2: M3-transfer-procedure | rows=4}}
11,Writing Simple Meeting Summaries,4914,PH-2,M3-transfer-notice,4,True,1,,{{PH-2: M3-transfer-notice | rows=4}}
